time,axes[0],axes[1],axes[2],axes[3],axes[4],axes[5],buttons[0],buttons[1],buttons[2],buttons[3],buttons[4],buttons[5],buttons[6],buttons[7],buttons[8],buttons[9],buttons[10],buttons[11],buttons[12]
19.7996,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.8204,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.84,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.8601,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.8802,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.9,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.92,0,0,0.866142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.94,0,0,0.850394,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.96,0,0,0.826772,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.98,0,0,0.629921,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.9999,0,0,0.566929,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0198,0,0,0.511811,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0398,0,0,0.370079,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0599,0,0,0.338583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0797,0,0,0.307087,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0998,0,0,0.259843,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.1197,0,0,0.15748,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.1397,0,0,0.0551181,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.1598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.6541,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.6731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.6909,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.709,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.7283,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.7462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.7649,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.783,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8197,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8747,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8938,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9677,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9855,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0035,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0226,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0405,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0775,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0954,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.1144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.1324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.1513,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.1694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.1873,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2432,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2613,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.298,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.3172,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.3351,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.3539,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.391,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.4091,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.4269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.446,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.4648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.4828,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.501,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.5188,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.5379,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.5567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.5747,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.5927,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.6117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.6446,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.6647,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.6846,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.7045,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.7246,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.7445,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.7646,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.7844,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.8046,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.8246,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.8444,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.8643,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.8843,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.9042,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.9244,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.9442,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.9651,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.9852,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0051,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0252,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.045,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0651,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0849,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.105,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.1251,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.1449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.886,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.5061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.5261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.5661,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.6459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.6658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.9066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.9265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.9464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.9665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.9864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.2072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.2469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.2671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.3275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.3474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.3672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.3869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.4468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.4667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.4868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.2077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.2277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
